x
2526.4870408
2323.76014832
3400.523362135
2259.5563792
3754.2717796
3133.9157889
2026.26222392
3596.622463
2399.93184732
4629.9121555
2620.471753675
2967.212075
2737.03315
2640.5713972
2967.212075
2849.56432955001
4017.468375
3243.982028785
2296.44142816
4759.75632375
4017.468375
3243.98500054
1979.62920402
4523.97650223001
2974.159858715
3491.129541475
3543.74598915
1584.42176855
2853.2864
3344.5834334
3321.4037
2319.855659135
3336.640928445
2845.33515807
4222.46373345
4590.7712
2456.3872
3344.5979973
1584.4162725
3354.71524675
3002.893498
3604.08
3296.9401515
4311.04623779999
4222.46637845
3274.96639425
2676.18270858
3677.99789881
3111.33285645
2429.92573962
2800.10421865
2630.1088
2708.16300835
3090.34652325
3400.52389159
2185.35066095
3359.60593463
2511.246154565
2219.95493992
1575.256448
3250.61725185
2474.354807935
4266.7479431
4007.3342545
2771.914122
4004.4559586
2860.9360362
3191.1928
3545.49617825
3590.38487025
2922.5934819
1498.7227671
4311.03884015
2242.448
4375.328
2983.43249145
3665.9336557
2859.50542175
2938.2086144
3118.6491957
4261.60599869999
3240.38862445
4442.60076044999
4332.159
3563.240957
3684.095
1388.34393525
2255.72742940001
4742.567
3839.1372658
2312.23642875
2403.30147380001
3675.5894583
4236.1298142
2975.75739395
2864.349533785
3835.57408198
2447.724927845
2737.61183501
2226.605484
2451.254281275
2764.63749733
2272.0236473
2262.640066405
2421.963204175
2447.724237065
1842.04841801
2344.95434953
3222.28534379
2265.50763732
2172.71158888
3682.62186195
2746.43545062001
2471.3781196
1384.61652025
3152.51080849999
1422.95930985
1591.7196863
2484.94488689999
1884.89894129999
1672.77747074999
1919.364758
2508.445797875
1995.50137195001
1931.758195
2440.7120542
4021.24898325
2513.47086285
2605.4720182
3057.2510549
2327.1718021
3679.67198110001
4013.13590856
2486.9142325
3112.036086045
2512.073649325
3274.75082191
3316.16731375
2436.3227523
3176.81692195
2702.97696494999
2069.0544284
2165.03578645
2892.2317812
2530.43110354999
2352.8425345
3339.38399999999
4019.8960247
3058.74023865
3392.16623995001
4825.27160335
2070.434538
3030.1241304
1936.704
2284.1422184
1925.5266617
1973.44
3082.2174466
2550.88485
2947.3846913
3808.1855722
3992.89599999999
3017.24675835
4045.08816679999
3986.93975345
1920.66624
3177.560835825
3944.4165
3672.96473240001
3663.6067248
2390.5715376
1794.8976463
4533.63723554501
3215.54611230001
3301.216
4554.4192
3369.720150985
2623.683327425
3535.064793225
2602.52668998
2460.634474185
3274.74554137
2690.58197267
2194.18414193
4094.0528717
2888.576
2766.14626369
3861.7216058
2695.800564965
3577.65462663
2835.40664055
2601.473146595
2459.8562564
4991.34710834
2048
3293.44823867
2472.56858635
2517.79358819999
2339.41559386
2605.38345026
2183.375330035
2636.601965215
2685.799795655
3133.685674485
3055.94097568
1920.305813085
2554.50000736
3237.515721855
4032.04317345
3660.475696245
3143.375692335
2501.08971872499
2681.522933925
4066.62486206
3082.061869325
2157.34608264
3822.633592305
1896.17773263
4103.92573853
3446.2108125
2186.3831252
2360.2832
3027.954444804
3264.73106521
2223.11968
1906.88510951
4029.55422334
1918.880649115
2859.148125
2437.39211255
3166.7203125
2362.794787085
4459.27919005
3529.300105185
2011.73269497
4578.20197659
1872.5945992
3105.882984712
3947.8149072
2245.063419645
2166.541364475
1662.30897399
3204.76137787
1708.90673698
4069.7333398
2136.078282
2451.665046215
2625.86266961
2745.1666101
4747.26398856
2900.40533174
3894.6470694785
2578.387525845
4038.44317937
2190.09406995
2584.145396445
1884.63927194
1803.611381915
2578.38612267
3963.28896554
2908.31490934
3821.32315933
3607.8092406
3903.44444894999
3692.20032317
2591.14030376
4422.9891479085
4078.16139481
3395.5248569
2188.55602221
3903.444091695
2354.18740981
2382.03421886
1842.04888186
1949.53973237
3074.81624013
1760.79106264
4089.90594174
1879.13864264
1707.23412014
1835.8961655
2172.71162514
2065.21159263
1883.20502618
1969.760394995
3970.65317931
1881.88517446
3127.22207811
3349.57388682
2506.885997655
2390.852099285
2609.22603309
2703.9330843
4592.092579785
4802.28224
3627.302801745
3788.685993895
3301.53356528
3371.303780369
1602.4304
4027.62720725
2798.605915488
3815.54282271
4571.106005578
4607.66976
2502.91712
2628.2103623535
2515.3036708
4845.783008815
2462.33286450001
3232.6843
1942.86608604
2370.34762068
2098.8395568
2212.5664317
2308.5621708
3022.81408495
3464.32201934
3341.4998123
2412.13939408
3603.7770251
2695.47408775
2815.862764945
3101.150278865
3155.26185268
