index	iSoil	iGeol	iLC	IC	iForc	iMF	iBC	node0	node1	node2	nabr0	nabr1	nabr2	edge0	edge1	edge2	area	x	y	zmin	zmax	soil_index	infKsatV	ThetaS	ThetaR	Alpha	Beta	hAreaF	macKsatV	infD	geol_index	KsatH	KsatV	SpYield	geo_ThetaS	geo_ThetaR	geo_vAreaF	macKsatH	macD	LC_index	VegFrac	Albedo	Rs_ref	Rmin	Rough	RzD	SoilDgrd	ImpAF	Dist2Edge0	Dist2Edge1	Dist2Edge2	Dist2Nabor0	Dist2Nabor1	Dist2Nabor2	avgRough0	avgRough1	avgRough2	windH	FixPressure	AquiferDepth	WetlandLevel	RootReachLevel	MacporeLevel	
140	1	1	1	-9999	1	1	0	0	85	81	83	139	145	551	95.1036	82.0024	82.0026	3176.82	1475.12	620.554	1040.1	1045.1	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	69.2384	64.9145	64.9145	39.3619	47.2729	52.7357	0.00025	0.00025	0.00025	10	89.5633	5	4.9	4.48	4	
141	1	1	1	-9999	1	1	0	0	218	219	99	393	391	390	83.7471	84.3428	70.9565	2702.98	1319.07	452.1	1028.95	1033.95	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	62.4683	62.6684	58.3747	46.2865	34.1059	43.853	0.00025	0.00025	0.00025	10	89.6826	5	4.9	4.48	4	
142	1	1	1	-9999	1	1	0	0	83	82	80	134	144	139	72.1076	67.7735	67.7736	2069.05	1535.21	662.279	1044.02	1049.02	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	53.8648	52.4391	52.4391	42.4193	49.7635	45.6499	0.00025	0.00025	0.00025	10	89.5214	5	4.9	4.48	4	
143	1	1	1	-9999	1	1	0	0	84	82	81	139	4	128	72.1074	70.0419	70.0425	2165.04	1537.09	584.142	1042.53	1047.53	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	54.4835	53.8057	53.8059	43.7683	44.4041	45.6499	0.00025	0.00025	0.00025	10	89.5372	5	4.9	4.48	4	
144	1	1	1	-9999	1	1	0	0	55	83	80	142	69	138	67.7735	85.8403	103.537	2892.23	1524.78	710.936	1044.4	1049.4	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	62.1221	67.4758	73.4221	49.7635	50.285	40.3401	0.00025	0.00025	0.00025	10	89.5173	5	4.9	4.48	4	
145	1	1	1	-9999	1	1	0	0	83	51	85	148	140	138	82.0025	82.0024	67.7734	2530.43	1455.59	663.604	1040.02	1045.02	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	60.8966	60.8966	56.3525	54.4141	47.2729	57.5112	0.00025	0.00025	0.00025	10	89.5641	5	4.9	4.48	4	
146	1	1	1	-9999	1	1	0	0	92	93	88	162	154	160	76.787	68.461	76.7872	2352.84	1579.03	379.745	1040.6	1045.6	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	57.5648	54.876	57.5649	57.0214	41.7959	48.3486	0.00025	0.00025	0.00025	10	89.5579	5	4.9	4.48	4	
147	1	1	1	-9999	1	1	0	0	77	84	7	156	0	128	70.0428	122	95.5452	3339.38	1601.75	567.231	1045.42	1050.42	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	70.4453	86.3541	77.5774	51.9488	0	44.1945	0.00025	0.00025	0.00025	10	89.5064	5	4.9	4.48	4	
148	1	1	1	-9999	1	1	0	0	51	75	85	163	145	63	100.154	82.0025	115.761	4019.9	1401.49	657.813	1037.22	1042.22	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	77.4835	71.9519	82.7414	48.1416	54.4141	48.967	0.00025	0.00025	0.00025	10	89.5941	5	4.9	4.48	4	
149	1	1	1	-9999	1	1	0	0	85	98	94	164	132	163	78.3454	115.236	78.3455	3058.74	1398.93	569.266	1035.32	1040.32	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	69.8329	81.6208	69.8329	62.3286	40.9218	52.1622	0.00025	0.00025	0.00025	10	89.6144	5	4.9	4.48	4	
150	1	1	1	-9999	1	1	0	0	214	306	94	132	158	382	67.0066	106.569	106.728	3392.17	1436.67	477.102	1035.4	1040.4	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	65.401	77.4212	77.4759	70.3617	41.0573	38.4118	0.00025	0.00025	0.00025	10	89.6135	5	4.9	4.48	4	
151	1	1	1	-9999	1	1	0	0	86	93	95	161	130	162	106.359	106.359	104.022	4825.27	1564.06	279.07	1037.82	1042.82	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	80.9007	80.9007	80.1375	54.6627	49.4144	58.9601	0.00025	0.00025	0.00025	10	89.5877	5	4.9	4.48	4	
152	1	1	1	-9999	1	1	0	0	92	89	87	550	8	155	65.1878	68.462	74.8832	2070.43	1540.46	454.128	1040.15	1045.15	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	51.8724	52.9164	55.0478	44.2392	55.6781	38.8913	0.00025	0.00025	0.00025	10	89.5627	5	4.9	4.48	4	
153	1	1	1	-9999	1	1	0	0	81	306	89	550	4	551	92.473	102.268	67.0062	3030.12	1508.05	525.481	1039.95	1044.95	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	69.7939	73.1305	62.0954	39.2172	35.3292	60.6789	0.00025	0.00025	0.00025	10	89.5649	5	4.9	4.48	4	
154	1	1	1	-9999	1	1	0	0	92	88	90	0	155	146	64	68.461	68.461	1936.7	1599.83	416	1042.33	1047.33	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	50.2324	51.6819	51.6819	0	41.1303	41.7959	0.00025	0.00025	0.00025	10	89.5394	5	4.9	4.48	4	
155	1	1	1	-9999	1	1	0	0	90	89	92	152	154	157	74.8832	68.461	75.1093	2284.14	1579.27	451.625	1042.03	1047.03	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	56.3738	54.2942	56.449	38.8913	41.1303	37.8284	0.00025	0.00025	0.00025	10	89.5426	5	4.9	4.48	4	
156	1	1	1	-9999	1	1	0	0	7	84	89	4	157	147	65.1877	65.188	70.0428	1925.53	1581.2	519.522	1043.45	1048.45	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	50.5545	50.5546	52.1526	45.6499	40.2695	51.9488	0.00025	0.00025	0.00025	10	89.5274	5	4.9	4.48	4	
157	1	1	1	-9999	1	1	0	0	7	89	90	155	0	156	75.1093	64	65.188	1973.44	1599.44	483.625	1043.67	1048.67	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	54.6461	50.9887	51.3636	37.8284	0	40.2695	0.00025	0.00025	0.00025	10	89.5251	5	4.9	4.48	4	
158	1	1	1	-9999	1	1	0	0	94	219	214	392	150	393	87.3667	106.569	70.9558	3082.22	1401.34	456.186	1033.13	1038.13	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	69.1343	75.5681	64.2651	45.9983	41.0573	56.9758	0.00025	0.00025	0.00025	10	89.6378	5	4.9	4.48	4	
159	1	1	1	-9999	1	1	0	0	114	107	175	166	187	0	64.147	86.5557	85	2550.88	1456.12	20.0069	1027.15	1032.15	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	56.2855	63.3429	62.814	49.6667	41.3882	0	0.00025	0.00025	0.00025	10	89.7019	5	4.9	4.48	4	
160	1	1	1	-9999	1	1	0	0	93	92	91	8	161	146	107.339	76.7879	76.7872	2947.38	1532.67	366.034	1038	1043	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	75.91	66.0002	66	42.7404	59.9088	48.3486	0.00025	0.00025	0.00025	10	89.5857	5	4.9	4.48	4	
161	1	1	1	-9999	1	1	0	0	95	93	91	160	185	151	76.7879	106.359	106.359	3808.19	1517.7	308.026	1036.08	1041.08	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	68.7451	77.9733	77.9733	59.9088	50.2538	54.6627	0.00025	0.00025	0.00025	10	89.6062	5	4.9	4.48	4	
162	1	1	1	-9999	1	1	0	0	86	88	93	146	151	0	76.787	104.022	128	3992.9	1599.2	326.412	1040.53	1045.53	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	74.6448	82.4798	90.5195	57.0214	58.9601	0	0.00025	0.00025	0.00025	10	89.5586	5	4.9	4.48	4	
163	1	1	1	-9999	1	1	0	0	98	85	75	148	552	149	100.154	78.3455	78.3455	3017.25	1376.78	616.494	1035.17	1040.17	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	71.4298	64.2573	64.2573	48.1416	48.5971	52.1622	0.00025	0.00025	0.00025	10	89.616	5	4.9	4.48	4	
164	1	1	1	-9999	1	1	0	0	94	98	99	171	393	149	110.443	110.443	78.3454	4045.09	1352.73	527.434	1032.15	1037.15	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	80.8561	80.856	70.8715	39.9092	42.7961	62.3286	0.00025	0.00025	0.00025	10	89.6483	5	4.9	4.48	4	
165	1	1	1	-9999	1	1	0	0	209	76	129	371	174	398	124.502	89.3148	89.3145	3986.94	1117.13	430.075	1018.43	1023.43	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	88.0541	76.633	76.6329	44.5092	56.3155	51.704	0.00025	0.00025	0.00025	10	89.7953	5	4.9	4.48	4	
166	1	1	1	-9999	1	1	0	0	107	112	175	196	159	0	105.395	64.147	64	1920.67	1505.79	20.0069	1029.65	1034.65	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	77.1298	64.8127	64.7764	35.3701	49.6667	0	0.00025	0.00025	0.00025	10	89.6751	5	4.9	4.48	4	
167	1	1	1	-9999	1	1	0	0	133	15	124	213	232	233	92.2141	69.1747	110.401	3177.56	536.478	900.381	1026.2	1031.2	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	72.0818	65.3162	78.2113	47.5362	55.9697	46.4965	0.00025	0.00025	0.00025	10	89.7121	5	4.9	4.48	4	
168	1	1	1	-9999	1	1	0	0	126	6	122	0	34	214	101.25	77.9144	127.722	3944.42	742.515	974.029	1017.47	1022.47	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	81.4932	74.8059	90.3134	0	62.3576	44.1488	0.00025	0.00025	0.00025	10	89.8057	5	4.9	4.48	4	
169	1	1	1	-9999	1	1	0	0	307	75	56	126	129	552	83.5172	101.061	94.2092	3672.96	1294.19	623.988	1031.13	1036.13	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	68.3596	74.0446	71.7502	49.56	41.6205	45.7375	0.00025	0.00025	0.00025	10	89.6592	5	4.9	4.48	4	
170	1	1	1	-9999	1	1	0	0	115	105	97	182	205	191	100.612	88.5121	88.5121	3663.61	554.741	684.376	1020.95	1025.95	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	73.6467	69.6545	69.6545	46.8096	52.2048	49.1394	0.00025	0.00025	0.00025	10	89.7683	5	4.9	4.48	4	
171	1	1	1	-9999	1	1	0	0	99	98	307	552	396	164	70.1678	70.1675	110.443	2390.57	1317.47	546.127	1030.77	1035.77	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	66.8178	66.8177	79.2665	53.8426	52.2265	39.9092	0.00025	0.00025	0.00025	10	89.6632	5	4.9	4.48	4	
172	1	1	1	-9999	1	1	0	0	222	221	76	112	398	395	67.4083	55.5616	74.1274	1794.9	1199.46	471.462	1023.35	1028.35	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	51.2961	47.614	53.5634	55.1611	49.2919	32.285	0.00025	0.00025	0.00025	10	89.7426	5	4.9	4.48	4	
173	1	1	1	-9999	1	1	0	0	178	181	101	354	311	318	101.222	104.64	101.222	4533.64	1336.93	57.8673	1022	1027	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	77.8255	78.9476	77.8256	54.982	49.5206	53.4637	0.00025	0.00025	0.00025	10	89.7571	5	4.9	4.48	4	
174	1	1	1	-9999	1	1	0	0	209	129	206	364	373	165	80.7146	89.3148	89.3148	3215.55	1080.34	387.438	1015.73	1020.73	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	64.3011	67.0836	67.0836	47.4518	46.4649	56.3155	0.00025	0.00025	0.00025	10	89.8243	5	4.9	4.48	4	
175	1	1	1	-9999	1	1	0	0	108	113	100	0	188	176	64	106.111	110.346	3301.22	1585.61	98.3875	1035.25	1040.25	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	65.15	77.6879	79.1493	0	45.2414	47.7028	0.00025	0.00025	0.00025	10	89.6152	5	4.9	4.48	4	
176	1	1	1	-9999	1	1	0	0	108	112	113	195	175	196	90.5097	110.346	110.346	4554.42	1564.28	55.7209	1033.3	1038.3	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	75.5487	81.876	81.8759	48.6314	47.7028	50.2292	0.00025	0.00025	0.00025	10	89.636	5	4.9	4.48	4	
177	1	1	1	-9999	1	1	0	0	19	12	102	178	135	22	88.3502	80.354	98.9918	3369.72	850.03	847.353	1013.68	1018.68	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	68.3366	65.8228	71.8909	45.6621	53.8189	45.7617	0.00025	0.00025	0.00025	10	89.8462	5	4.9	4.48	4	
178	1	1	1	-9999	1	1	0	0	103	102	12	177	179	136	88.3502	74.0199	74.0199	2623.68	836.109	890.841	1013.88	1018.88	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	63.8665	59.1373	59.1373	45.6621	55.4763	51.9884	0.00025	0.00025	0.00025	10	89.8441	5	4.9	4.48	4	
179	1	1	1	-9999	1	1	0	0	14	103	12	178	17	13	74.0199	107.851	98.4698	3535.06	862.649	939.557	1015.93	1020.93	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	66.7856	77.4504	74.2607	55.4763	46.7302	43.6936	0.00025	0.00025	0.00025	10	89.8221	5	4.9	4.48	4	
180	1	1	1	-9999	1	1	0	0	126	123	96	9	219	230	76.766	77.9144	77.9144	2602.53	700.893	877.579	1017.45	1022.45	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	58.9683	59.3436	59.3437	43.4917	57.4392	43.1252	0.00025	0.00025	0.00025	10	89.8059	5	4.9	4.48	4	
181	1	1	1	-9999	1	1	0	0	79	104	23	16	101	97	69.3444	72.4006	109.717	2460.63	683.229	735.876	1015.57	1020.57	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	65.8352	66.6526	78.368	51.4275	49.5208	39.6294	0.00025	0.00025	0.00025	10	89.826	5	4.9	4.48	4	
182	1	1	1	-9999	1	1	0	0	105	104	97	207	170	137	69.3443	100.612	100.612	3274.75	601.547	683.814	1018.5	1023.5	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	63.827	73.5011	73.5011	58.0965	46.8096	43.3977	0.00025	0.00025	0.00025	10	89.7946	5	4.9	4.48	4	
183	1	1	1	-9999	1	1	0	0	115	119	118	335	200	205	71.5599	75.6777	98.1349	2690.58	509.149	747.369	1024.55	1029.55	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	60.9806	62.211	69.6135	43.4164	47.0577	39.202	0.00025	0.00025	0.00025	10	89.7297	5	4.9	4.48	4	
184	1	1	1	-9999	1	1	0	0	135	59	134	103	235	100	67.6053	68.4437	79.5018	2194.18	653.764	585.61	1014.03	1019.03	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	53.846	54.1101	57.766	45.0878	41.1604	37.1766	0.00025	0.00025	0.00025	10	89.8425	5	4.9	4.48	4	
185	1	1	1	-9999	1	1	0	0	95	91	174	193	317	161	93.5673	93.5674	106.359	4094.05	1473.4	284.299	1033.37	1038.37	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	73.6328	73.6329	77.8532	46.9182	50.7087	50.2538	0.00025	0.00025	0.00025	10	89.6353	5	4.9	4.48	4	
186	1	1	1	-9999	1	1	0	0	100	86	106	130	188	0	78.314	78.314	128	2888.58	1604.96	192	1038.08	1043.08	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	78.4189	78.4189	93.3394	51.7534	61.4653	0	0.00025	0.00025	0.00025	10	89.5848	5	4.9	4.48	4	
187	1	1	1	-9999	1	1	0	0	175	178	114	311	159	313	77.1896	86.5557	77.1894	2766.15	1423.41	45.3613	1026.07	1031.07	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	60.5148	63.6038	60.5147	53.0398	41.3882	44.7709	0.00025	0.00025	0.00025	10	89.7135	5	4.9	4.48	4	
188	1	1	1	-9999	1	1	0	0	108	100	106	186	198	175	78.314	106.111	106.111	3861.72	1570.57	141.054	1035.33	1040.33	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	69.2234	77.9325	77.9326	61.4653	40.973	45.2414	0.00025	0.00025	0.00025	10	89.6143	5	4.9	4.48	4	
189	1	1	1	-9999	1	1	0	0	180	194	181	323	318	322	73.4758	101.222	73.4752	2695.8	1329.68	138.404	1023.22	1028.22	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	62.5927	71.6216	62.5926	51.2034	41.3501	48.917	0.00025	0.00025	0.00025	10	89.744	5	4.9	4.48	4	
190	1	1	1	-9999	1	1	0	0	130	105	125	191	425	234	77.8674	93.3003	110.69	3577.65	527.443	592.558	1020.53	1025.53	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	68.3636	73.0342	78.8722	55.0373	40.901	43.3705	0.00025	0.00025	0.00025	10	89.7728	5	4.9	4.48	4	
191	1	1	1	-9999	1	1	0	0	105	115	125	330	190	170	77.8675	77.8674	88.5121	2835.41	522.417	647.365	1021.88	1026.88	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	61.2777	61.2777	64.7898	49.2712	55.0373	49.1394	0.00025	0.00025	0.00025	10	89.7583	5	4.9	4.48	4	
192	1	1	1	-9999	1	1	0	0	65	142	64	251	549	239	73.457	72.1676	112.41	2601.47	805.909	456.912	1005.47	1010.47	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	68.0329	67.687	80.2404	52.7003	55.5895	40.6077	0.00025	0.00025	0.00025	10	89.9344	5	4.9	4.48	4	
193	1	1	1	-9999	1	1	0	0	174	91	213	310	344	185	70.3795	70.3799	93.5673	2459.86	1438.8	315.988	1032.25	1037.25	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	58.7964	58.7966	66.3883	47.4864	46.5182	46.9182	0.00025	0.00025	0.00025	10	89.6473	5	4.9	4.48	4	
194	1	1	1	-9999	1	1	0	0	143	152	66	326	250	262	106.152	103.105	113.687	4991.35	923.34	360.329	1007.37	1012.37	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	81.8598	80.8804	84.3513	46.0897	63.1226	52.2197	0.00025	0.00025	0.00025	10	89.914	5	4.9	4.48	4	
195	1	1	1	-9999	1	1	0	0	112	4	113	0	176	0	64	90.5097	64	2048	1598.67	21.3333	1034.35	1039.35	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	55.4256	64	55.4256	0	48.6314	0	0.00025	0.00025	0.00025	10	89.6248	5	4.9	4.48	4	
196	1	1	1	-9999	1	1	0	0	175	112	108	176	312	166	110.346	64.1467	105.395	3293.45	1514.07	54.3945	1030.77	1035.77	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	79.0629	65.0813	77.3557	50.2292	54.4909	35.3701	0.00025	0.00025	0.00025	10	89.6632	5	4.9	4.48	4	
197	1	1	1	-9999	1	1	0	0	179	177	95	131	317	315	70.179	89.1579	72.1609	2472.57	1485.84	203.807	1032.37	1037.37	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	57.5794	63.8075	58.1886	45.7999	41.71	43.745	0.00025	0.00025	0.00025	10	89.646	5	4.9	4.48	4	
198	1	1	1	-9999	1	1	0	0	106	177	108	314	188	131	70.1789	106.111	72.1974	2517.79	1532.36	155.854	1033.68	1038.68	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	63.8832	75.2639	64.4431	46.3178	40.973	46.2769	0.00025	0.00025	0.00025	10	89.6319	5	4.9	4.48	4	
199	1	1	1	-9999	1	1	0	0	121	119	97	205	207	211	71.56	74.5331	74.5331	2339.42	583.491	770.401	1021.15	1026.15	0	0	0.442044	0.01	4.18347	1.14049	0.01	0	0.1	0	0	0	0.437535	0.447535	0.01	0.01	0	1	0	0	0.243008	5858.78	2.6	0.00025	0.52	0.04	1	55.5419	56.511	56.511	50.4379	46.2554	49.0508	0.00025	0.00025	0.00025	10	89.7662	5	4.9	4.48	4	
